2024-08-28 11:56:58,881 - INFO - Lock request received, Hall id: A, start: 2024-09-09T16:00, end: 2024-09-09T17:00
2024-08-28 12:25:07,901 - INFO - Lock request received, Hall id: C, start: 2024-08-03T07:00:00, end: 2024-08-03T12:00:00
2024-08-28 12:25:07,901 - INFO - Lock Aquired, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 12:25:07,904 - INFO - Lock request received, Hall id: C, start: 2024-09-09T16:00, end: 2024-09-09T17:00
2024-08-28 12:25:07,904 - INFO - Lock Aquired, Hall id: C, start: 2024-09-09 16:00:00, end: 2024-09-09 17:00:00
2024-08-28 12:25:07,904 - INFO - Lock request received, Hall id: C, start: 2024-08-03T07:00:00, end: 2024-08-03T12:00:00
2024-08-28 12:25:07,909 - INFO - Lock Released, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 12:53:00,374 - INFO - Lock request received, Hall id: C, start: 2024-08-03T07:00:00, end: 2024-08-03T12:00:00
2024-08-28 12:53:00,374 - INFO - Lock Aquired, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 12:53:00,376 - INFO - Lock request received, Hall id: C, start: 2024-09-09T16:00, end: 2024-09-09T17:00
2024-08-28 12:53:00,376 - INFO - Lock Aquired, Hall id: C, start: 2024-09-09 16:00:00, end: 2024-09-09 17:00:00
2024-08-28 12:53:00,376 - INFO - Lock request received, Hall id: C, start: 2024-08-03T07:00:00, end: 2024-08-03T12:00:00
2024-08-28 12:53:00,381 - INFO - Lock Released, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 12:53:00,387 - ERROR - lock aquire failed Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 12:53:12,889 - INFO - Lock request received, Hall id: C, start: 2024-08-03T07:00:00, end: 2024-08-03T12:00:00
2024-08-28 12:53:12,889 - INFO - Lock Aquired, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 12:53:12,891 - INFO - Lock request received, Hall id: C, start: 2024-09-09T16:00, end: 2024-09-09T17:00
2024-08-28 12:53:12,891 - INFO - Lock Aquired, Hall id: C, start: 2024-09-09 16:00:00, end: 2024-09-09 17:00:00
2024-08-28 12:53:12,891 - INFO - Lock request received, Hall id: C, start: 2024-08-03T07:00:00, end: 2024-08-03T12:00:00
2024-08-28 12:53:12,892 - INFO - Lock Released, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 12:53:12,902 - ERROR - lock aquire failed Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 12:53:38,537 - INFO - Lock request received, Hall id: C, start: 2024-08-03T07:00:00, end: 2024-08-03T12:00:00
2024-08-28 12:53:38,537 - INFO - Lock Aquired, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 12:53:38,540 - INFO - Lock request received, Hall id: C, start: 2024-09-09T16:00, end: 2024-09-09T17:00
2024-08-28 12:53:38,541 - INFO - Lock Aquired, Hall id: C, start: 2024-09-09 16:00:00, end: 2024-09-09 17:00:00
2024-08-28 12:53:38,541 - INFO - Lock request received, Hall id: C, start: 2024-08-03T07:00:00, end: 2024-08-03T12:00:00
2024-08-28 12:53:38,541 - INFO - Lock Released, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 12:53:38,551 - ERROR - lock aquire failed Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 12:54:42,040 - INFO - Lock request received, Hall id: C, start: 2024-08-03T07:00:00, end: 2024-08-03T12:00:00
2024-08-28 12:54:42,040 - INFO - Lock Aquired, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 12:54:42,043 - INFO - Lock request received, Hall id: C, start: 2024-09-09T16:00, end: 2024-09-09T17:00
2024-08-28 12:54:42,043 - INFO - Lock Aquired, Hall id: C, start: 2024-09-09 16:00:00, end: 2024-09-09 17:00:00
2024-08-28 12:54:42,043 - INFO - Lock request received, Hall id: C, start: 2024-08-03T07:00:00, end: 2024-08-03T12:00:00
2024-08-28 12:54:42,043 - INFO - Lock Released, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 12:54:42,054 - ERROR - lock aquire failed Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00 dictionary changed size during iteration
2024-08-28 12:58:13,988 - INFO - Lock request received, Hall id: C, start: 2024-08-03T07:00:00, end: 2024-08-03T12:00:00
2024-08-28 12:58:13,988 - INFO - Lock Aquired, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 12:58:13,991 - INFO - Lock request received, Hall id: C, start: 2024-09-09T16:00, end: 2024-09-09T17:00
2024-08-28 12:58:13,991 - INFO - Lock Aquired, Hall id: C, start: 2024-09-09 16:00:00, end: 2024-09-09 17:00:00
2024-08-28 12:58:13,992 - INFO - Lock request received, Hall id: C, start: 2024-08-03T07:00:00, end: 2024-08-03T12:00:00
2024-08-28 12:58:13,992 - INFO - Lock Released, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 12:58:14,002 - ERROR - lock aquire failed Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00 dictionary changed size during iteration
2024-08-28 12:58:14,012 - INFO - Lock Aquired, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 12:58:14,013 - INFO - Lock Released, Hall id: C, start: 2024-09-09 16:00:00, end: 2024-09-09 17:00:00
2024-08-28 12:58:14,013 - INFO - Lock Released, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 12:59:28,938 - INFO - Lock request received, Hall id: C, start: 2024-08-03T07:00:00, end: 2024-08-03T12:00:00
2024-08-28 12:59:28,939 - INFO - Lock Aquired, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 12:59:28,942 - INFO - Lock request received, Hall id: C, start: 2024-09-09T16:00, end: 2024-09-09T17:00
2024-08-28 12:59:28,942 - INFO - Lock Aquired, Hall id: C, start: 2024-09-09 16:00:00, end: 2024-09-09 17:00:00
2024-08-28 12:59:28,942 - INFO - Lock Released, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 12:59:28,942 - INFO - Lock request received, Hall id: C, start: 2024-08-03T07:00:00, end: 2024-08-03T12:00:00
2024-08-28 12:59:28,942 - INFO - Lock Aquired, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 12:59:28,943 - INFO - Lock Released, Hall id: C, start: 2024-09-09 16:00:00, end: 2024-09-09 17:00:00
2024-08-28 12:59:28,943 - INFO - Lock Released, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 13:02:01,735 - INFO - Lock request received, Hall id: C, start: 2024-08-03T07:00:00, end: 2024-08-03T12:00:00
2024-08-28 13:02:01,736 - INFO - Lock Aquired, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 13:02:01,738 - INFO - Lock request received, Hall id: C, start: 2024-09-09T16:00, end: 2024-09-09T17:00
2024-08-28 13:02:01,738 - INFO - Lock Aquired, Hall id: C, start: 2024-09-09 16:00:00, end: 2024-09-09 17:00:00
2024-08-28 13:02:01,738 - INFO - Lock request received, Hall id: C, start: 2024-08-03T07:00:00, end: 2024-08-03T12:00:00
2024-08-28 13:02:01,738 - INFO - Lock Released, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 13:02:01,758 - INFO - Lock Aquired, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 13:02:01,759 - INFO - Lock Released, Hall id: C, start: 2024-09-09 16:00:00, end: 2024-09-09 17:00:00
2024-08-28 13:02:01,759 - INFO - Lock Released, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 13:02:05,005 - INFO - Lock request received, Hall id: C, start: 2024-08-03T07:00:00, end: 2024-08-03T12:00:00
2024-08-28 13:02:05,005 - INFO - Lock Aquired, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 13:02:05,007 - INFO - Lock request received, Hall id: C, start: 2024-09-09T16:00, end: 2024-09-09T17:00
2024-08-28 13:02:05,008 - INFO - Lock Aquired, Hall id: C, start: 2024-09-09 16:00:00, end: 2024-09-09 17:00:00
2024-08-28 13:02:05,008 - INFO - Lock request received, Hall id: C, start: 2024-08-03T07:00:00, end: 2024-08-03T12:00:00
2024-08-28 13:02:05,008 - INFO - Lock Released, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 13:02:05,028 - INFO - Lock Aquired, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 13:02:05,029 - INFO - Lock Released, Hall id: C, start: 2024-09-09 16:00:00, end: 2024-09-09 17:00:00
2024-08-28 13:02:05,029 - INFO - Lock Released, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 13:02:15,363 - INFO - Lock request received, Hall id: C, start: 2024-08-03T07:00:00, end: 2024-08-03T12:00:00
2024-08-28 13:02:15,363 - INFO - Lock Aquired, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 13:02:15,366 - INFO - Lock request received, Hall id: C, start: 2024-09-09T16:00, end: 2024-09-09T17:00
2024-08-28 13:02:15,366 - INFO - Lock Aquired, Hall id: C, start: 2024-09-09 16:00:00, end: 2024-09-09 17:00:00
2024-08-28 13:02:15,366 - INFO - Lock request received, Hall id: C, start: 2024-08-03T07:00:00, end: 2024-08-03T12:00:00
2024-08-28 13:02:15,371 - INFO - Lock Released, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 13:02:15,386 - INFO - Lock Aquired, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 13:02:15,387 - INFO - Lock Released, Hall id: C, start: 2024-09-09 16:00:00, end: 2024-09-09 17:00:00
2024-08-28 13:02:15,387 - INFO - Lock Released, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 13:21:18,836 - INFO - Lock request received, Hall id: C, start: 2024-08-03T07:00:00, end: 2024-08-03T12:00:00
2024-08-28 13:21:18,836 - INFO - Lock Aquired, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 13:21:18,839 - INFO - Lock request received, Hall id: C, start: 2024-09-09T16:00, end: 2024-09-09T17:00
2024-08-28 13:21:18,839 - INFO - Lock Aquired, Hall id: C, start: 2024-09-09 16:00:00, end: 2024-09-09 17:00:00
2024-08-28 13:21:18,839 - INFO - Lock request received, Hall id: C, start: 2024-08-03T07:00:00, end: 2024-08-03T12:00:00
2024-08-28 13:21:18,839 - INFO - Lock Released, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 13:21:18,859 - INFO - Lock Aquired, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 13:21:18,860 - INFO - Lock Released, Hall id: C, start: 2024-09-09 16:00:00, end: 2024-09-09 17:00:00
2024-08-28 13:21:18,860 - INFO - Lock Released, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 13:21:35,130 - INFO - Lock request received, Hall id: C, start: 2024-08-03T07:00:00, end: 2024-08-03T12:00:00
2024-08-28 13:21:35,130 - INFO - Lock Aquired, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 13:21:35,137 - INFO - Lock Released, Hall id: C, start: 2024-08-03 07:00:00, end: 2024-08-03 12:00:00
2024-08-28 13:25:18,141 - INFO - Lock request received, Hall id: F, start: 2024-07-01T10:00:00, end: 2024-08-02T12:00:00
2024-08-28 13:25:18,141 - INFO - Lock Aquired, Hall id: F, start: 2024-07-01 10:00:00, end: 2024-08-02 12:00:00
2024-08-28 13:25:18,144 - INFO - Lock Released, Hall id: F, start: 2024-07-01 10:00:00, end: 2024-08-02 12:00:00
2024-08-28 13:25:18,144 - INFO - Lock request received, Hall id: F, start: 2024-08-03T13:00:00, end: 2024-08-04T18:00:00
2024-08-28 13:25:18,144 - INFO - Lock Aquired, Hall id: F, start: 2024-08-03 13:00:00, end: 2024-08-04 18:00:00
2024-08-28 13:25:18,147 - INFO - Lock Released, Hall id: F, start: 2024-08-03 13:00:00, end: 2024-08-04 18:00:00
2024-08-28 13:25:18,147 - INFO - Lock request received, Hall id: E, start: 2024-09-01T13:00:00, end: 2024-09-01T15:00:00
2024-08-28 13:25:18,147 - INFO - Lock Aquired, Hall id: E, start: 2024-09-01 13:00:00, end: 2024-09-01 15:00:00
2024-08-28 13:25:18,150 - INFO - Lock Released, Hall id: E, start: 2024-09-01 13:00:00, end: 2024-09-01 15:00:00
2024-08-28 13:25:18,150 - INFO - Lock request received, Hall id: C, start: 2024-08-01T16:00:00, end: 2024-08-01T18:00:00
2024-08-28 13:25:18,150 - INFO - Lock Aquired, Hall id: C, start: 2024-08-01 16:00:00, end: 2024-08-01 18:00:00
2024-08-28 13:25:18,153 - INFO - Lock Released, Hall id: C, start: 2024-08-01 16:00:00, end: 2024-08-01 18:00:00
2024-08-28 13:25:52,807 - INFO - Lock request received, Hall id: F, start: 2024-07-01T10:00:00, end: 2024-08-02T12:00:00
2024-08-28 13:25:52,807 - INFO - Lock Aquired, Hall id: F, start: 2024-07-01 10:00:00, end: 2024-08-02 12:00:00
2024-08-28 13:25:52,810 - INFO - Lock Released, Hall id: F, start: 2024-07-01 10:00:00, end: 2024-08-02 12:00:00
2024-08-28 13:25:52,810 - INFO - Lock request received, Hall id: F, start: 2024-08-03T13:00:00, end: 2024-08-04T18:00:00
2024-08-28 13:25:52,810 - INFO - Lock Aquired, Hall id: F, start: 2024-08-03 13:00:00, end: 2024-08-04 18:00:00
2024-08-28 13:25:52,812 - INFO - Lock Released, Hall id: F, start: 2024-08-03 13:00:00, end: 2024-08-04 18:00:00
2024-08-28 13:25:52,812 - INFO - Lock request received, Hall id: E, start: 2024-09-01T13:00:00, end: 2024-09-01T15:00:00
2024-08-28 13:25:52,812 - INFO - Lock Aquired, Hall id: E, start: 2024-09-01 13:00:00, end: 2024-09-01 15:00:00
2024-08-28 13:25:52,814 - INFO - Lock Released, Hall id: E, start: 2024-09-01 13:00:00, end: 2024-09-01 15:00:00
2024-08-28 13:25:52,814 - INFO - Lock request received, Hall id: C, start: 2024-08-01T16:00:00, end: 2024-08-01T18:00:00
2024-08-28 13:25:52,814 - INFO - Lock Aquired, Hall id: C, start: 2024-08-01 16:00:00, end: 2024-08-01 18:00:00
2024-08-28 13:25:52,816 - INFO - Lock Released, Hall id: C, start: 2024-08-01 16:00:00, end: 2024-08-01 18:00:00
2024-08-28 13:26:37,350 - INFO - Lock request received, Hall id: F, start: 2024-07-01T10:00:00, end: 2024-08-02T12:00:00
2024-08-28 13:26:37,350 - INFO - Lock Aquired, Hall id: F, start: 2024-07-01 10:00:00, end: 2024-08-02 12:00:00
2024-08-28 13:26:37,354 - INFO - Lock Released, Hall id: F, start: 2024-07-01 10:00:00, end: 2024-08-02 12:00:00
2024-08-28 13:26:37,354 - INFO - Lock request received, Hall id: F, start: 2024-08-03T13:00:00, end: 2024-08-04T18:00:00
2024-08-28 13:26:37,354 - INFO - Lock Aquired, Hall id: F, start: 2024-08-03 13:00:00, end: 2024-08-04 18:00:00
2024-08-28 13:26:37,356 - INFO - Lock Released, Hall id: F, start: 2024-08-03 13:00:00, end: 2024-08-04 18:00:00
2024-08-28 13:26:37,356 - INFO - Lock request received, Hall id: E, start: 2024-09-01T13:00:00, end: 2024-09-01T15:00:00
2024-08-28 13:26:37,356 - INFO - Lock Aquired, Hall id: E, start: 2024-09-01 13:00:00, end: 2024-09-01 15:00:00
2024-08-28 13:26:37,358 - INFO - Lock Released, Hall id: E, start: 2024-09-01 13:00:00, end: 2024-09-01 15:00:00
2024-08-28 13:26:37,358 - INFO - Lock request received, Hall id: C, start: 2024-08-01T16:00:00, end: 2024-08-01T18:00:00
2024-08-28 13:26:37,358 - INFO - Lock Aquired, Hall id: C, start: 2024-08-01 16:00:00, end: 2024-08-01 18:00:00
2024-08-28 13:26:37,360 - INFO - Lock Released, Hall id: C, start: 2024-08-01 16:00:00, end: 2024-08-01 18:00:00
2024-08-28 13:26:57,736 - INFO - Lock request received, Hall id: F, start: 2024-07-01T10:00:00, end: 2024-08-02T12:00:00
2024-08-28 13:26:57,736 - INFO - Lock Aquired, Hall id: F, start: 2024-07-01 10:00:00, end: 2024-08-02 12:00:00
2024-08-28 13:26:57,739 - INFO - Lock Released, Hall id: F, start: 2024-07-01 10:00:00, end: 2024-08-02 12:00:00
2024-08-28 13:26:57,739 - INFO - Lock request received, Hall id: F, start: 2024-08-03T13:00:00, end: 2024-08-04T18:00:00
2024-08-28 13:26:57,739 - INFO - Lock Aquired, Hall id: F, start: 2024-08-03 13:00:00, end: 2024-08-04 18:00:00
